Cust_ID,Buy_product,Name,Newsletter_Subscription,Year_Birth,Membership,Preferred_Game_Genre,FidelityPoints,S1_GameplayExperience,S2_GameMechanics,S3_GameBalance,S4_GameLength,S5_MaterialQuality,S6_ValueForPrice,S7_Artwork_Design,S8_ThemeIntegration,S9_PlayerIteration,S10_LevelAdjust,S11_RuleClarity,S12_StrategicThinking,S13_ReplayValue,S14_Recommendation
13581,0,Ms. Emily Gonzales,no,1994.0,Premium,Party,4390,2,2,2,4,2,2,2,2,3,1,3,1,4,2
13582,0,Mr. Steve Brown,yes,1976.0,Non-Premium,Party,4005,4,1,4,4,1,4,1,1,3,4,3,2,3,1
13583,0,Mr. Shawn Lawson,yes,1954.0,Non-Premium,Party,5541,3,3,3,4,4,3,4,4,1,4,4,3,3,4
13584,0,Mr. Shane Bowers,yes,2011.0,Non-Premium,Party,5112,2,5,2,2,4,2,4,4,4,3,4,3,5,4
13585,0,Mr. Eric Sullivan,yes,1968.0,Non-Premium,Party,4716,1,5,1,2,1,1,1,1,3,2,4,3,4,1
13586,1,Mr. Christopher Fitzgerald,yes,1995.0,Premium,Party,4821,3,3,3,3,3,4,5,3,2,1,1,5,1,3
13587,1,Ms. Brandy Dean,yes,1995.0,Non-Premium,Party,4981,3,3,3,3,3,5,5,4,4,4,4,5,4,4
13588,0,Ms. Pamela Davis,yes,1981.0,Premium,Party,4453,3,1,1,1,3,3,3,3,4,1,3,3,3,3
13589,1,Ms. Carla Underwood,yes,1968.0,Premium,Strategy,4849,4,4,4,4,4,4,4,5,5,5,5,3,5,5
13590,0,Mr. Theodore Zavala,yes,2007.0,Non-Premium,Strategy,4757,2,4,2,3,4,2,4,4,1,5,4,4,4,4
13591,1,Ms. Brandy Delacruz,yes,1978.0,Premium,Party,6555,5,4,4,4,2,4,2,5,5,5,5,3,5,5
13592,0,Mr. Daniel Gutierrez,no,1983.0,Premium,Party,5558,1,0,1,1,5,1,5,5,2,1,4,4,4,5
13593,1,Mr. Timothy Moreno,yes,1973.0,Premium,Strategy,6234,5,5,5,5,4,5,5,5,5,5,5,3,5,5
13594,1,Ms. Maria Martinez,yes,1994.0,Premium,Strategy,3928,3,3,3,3,5,5,5,5,3,1,3,2,1,5
13595,0,Ms. Karen Charles,yes,1988.0,Non-Premium,Party,4923,4,4,4,4,4,4,4,4,3,3,4,4,4,4
13596,1,Ms. Jennifer Gomez,yes,1981.0,Premium,Strategy,6638,0,0,0,1,4,4,5,1,1,1,1,4,1,5
13597,1,Mr. Jason Richardson,yes,1970.0,Non-Premium,Party,4938,5,0,5,4,3,5,3,3,4,4,4,4,4,3
13598,0,Mr. Aaron Guzman,yes,1982.0,Non-Premium,Party,4565,4,4,4,2,4,4,4,4,4,2,4,5,5,4
13599,0,Mr. Hunter Stanley,no,1994.0,Premium,Party,3850,2,2,2,3,3,2,2,3,1,1,3,1,3,3
13600,1,Mr. Michael Kelley,yes,1964.0,Premium,Strategy,5367,1,1,5,1,4,5,4,2,2,3,2,4,2,5
13601,1,Mr. Jack White,yes,1982.0,Premium,Party,4639,5,5,5,5,6,5,5,5,4,3,4,4,1,5
13602,1,Ms. Sara Avila,yes,1968.0,Premium,Party,6504,5,2,2,2,3,5,5,5,5,5,5,2,5,2
13603,0,Mr. David Terry,yes,1976.0,Premium,Strategy,6944,4,2,2,2,5,4,3,4,4,4,4,4,4,2
13604,0,Mr. Sean Day,yes,1981.0,Premium,Strategy,6588,3,3,3,3,5,4,4,3,3,3,3,4,3,4
13605,0,Ms. Christine Simmons,yes,1975.0,Non-Premium,Party,6755,4,4,0,3,4,3,5,4,4,0,4,4,4,2
13606,0,Ms. Madison Taylor,no,1998.0,Premium,Party,4969,3,3,3,3,1,3,1,1,5,5,5,5,4,1
13607,1,Ms. Ashley Koch,yes,1951.0,Non-Premium,Party,6300,1,1,1,1,4,4,4,4,4,4,4,5,4,5
13608,1,Ms. Ann Grant,yes,1997.0,Premium,Party,4823,5,5,5,5,5,5,4,5,4,2,1,1,2,5
13609,1,Mr. Wesley Torres,yes,2012.0,Premium,Strategy,4167,4,4,5,4,4,4,4,4,4,2,5,5,4,4
13610,1,Mr. Mark Holland,yes,1972.0,Premium,Strategy,4616,0,4,0,3,3,3,1,1,1,1,1,4,1,5
13611,0,Mr. Michael Williams,no,1987.0,Premium,Party,5078,1,0,0,3,4,0,4,4,1,3,2,3,2,4
13612,1,Mr. Christopher Wright,yes,1982.0,Premium,Strategy,4159,3,3,3,3,4,4,4,2,2,5,5,4,2,4
13613,0,Ms. Erika Mills,no,2001.0,Premium,Party,5020,2,2,2,1,1,2,1,1,3,5,4,3,4,1
13614,0,Mr. Thomas Baxter,no,1999.0,Premium,Party,5670,1,1,1,4,3,1,3,3,4,1,3,3,4,3
13615,0,Mr. Scott Hernandez,no,1997.0,Premium,Party,5467,4,5,4,1,5,4,5,5,5,3,4,3,5,5
13616,1,Ms. Sonya Green,yes,2002.0,Non-Premium,Party,4676,2,2,2,2,4,3,5,5,5,5,5,2,5,5
13617,0,Ms. Judith Bautista,yes,1959.0,Non-Premium,Party,6598,4,4,4,4,5,5,5,1,1,4,1,4,1,4
13618,0,Mr. John Rice,yes,1971.0,Premium,Thematic,4838,4,2,3,2,4,4,4,4,1,2,3,1,4,4
13619,1,Ms. Emily Perry,yes,1980.0,Non-Premium,Party,4859,4,5,5,2,1,5,1,1,4,5,4,5,5,1
13620,0,Ms. Melissa Fisher,yes,1972.0,Premium,Party,6423,2,4,4,4,1,4,4,2,2,2,2,3,2,3
13621,1,Mr. Charles Phillips,yes,1962.0,Premium,Strategy,4853,4,4,4,4,3,4,5,4,4,4,4,3,4,5
13622,1,Ms. Kristi Acosta,yes,1976.0,Premium,Thematic,6077,4,4,4,4,3,3,1,4,4,4,4,2,4,2
13623,0,Mr. Jacob Miller,yes,1986.0,Non-Premium,Party,5708,3,2,3,4,3,3,3,3,3,3,3,2,4,3
13624,0,Mr. Christopher Bowen,no,1999.0,Premium,Party,5338,3,1,3,4,3,3,3,3,5,4,4,3,1,3
13625,1,Mr. Anthony Lee,yes,1988.0,Premium,Thematic,4759,5,5,5,5,5,5,5,5,4,1,1,2,4,5
13626,0,Mr. Devin Smith,yes,1992.0,Premium,Strategy,2598,1,1,1,1,1,1,1,1,1,5,1,1,2,1
13627,1,Mr. Craig Watkins,no,1981.0,Premium,Strategy,5620,5,5,5,1,5,5,5,5,3,2,5,3,5,5
13628,1,Mr. Raymond Adams,yes,1969.0,Premium,Strategy,3933,3,3,3,3,4,4,5,5,5,5,5,3,5,4
13629,0,Ms. Natasha Salazar,yes,1999.0,Non-Premium,Thematic,5538,4,4,4,1,2,4,5,2,4,5,5,3,5,2
13630,0,Mr. Zachary Williams,no,1993.0,Premium,Strategy,4534,3,3,3,3,1,3,1,1,4,5,5,5,4,1
13631,0,Mr. Michael Johnson,yes,1991.0,Non-Premium,Party,4921,2,1,3,3,3,3,5,3,2,3,3,1,4,3
13632,1,Mr. Christopher Bond,yes,1968.0,Premium,Strategy,6059,1,1,1,1,2,5,4,4,4,4,4,3,4,4
13633,0,Ms. Karen Navarro,no,1996.0,Premium,Strategy,5036,2,4,2,3,4,2,4,4,5,3,5,3,5,4
13634,0,Mr. Adrian Mccann,yes,2001.0,Non-Premium,Party,5337,2,5,2,3,2,2,1,2,3,4,5,3,5,2
13635,0,Mr. Joshua Franco,no,1988.0,Premium,Strategy,4609,2,2,2,4,2,3,3,5,3,4,4,3,5,3
13636,0,Ms. Stephanie James,yes,1988.0,Premium,Party,4995,3,2,2,2,3,3,3,3,1,2,3,2,3,3
13637,1,Ms. Claudia Conrad,yes,2001.0,Non-Premium,Party,4791,3,3,3,3,4,4,5,2,2,2,2,3,2,3
13638,0,Mr. Justin Krause,yes,1964.0,Premium,Strategy,6093,3,5,5,5,2,3,4,3,3,4,3,2,3,1
13639,1,Ms. Marissa Horton,yes,1971.0,Premium,Strategy,3728,5,5,3,5,5,4,5,4,4,4,5,3,4,5
13640,0,Mr. Jason Yang,yes,1969.0,Non-Premium,Strategy,6560,3,0,3,1,2,4,4,4,4,3,4,5,4,3
13641,1,Mr. Alan Lewis,yes,1978.0,Premium,Party,4577,5,4,4,4,5,5,5,5,2,2,1,3,5,5
13642,1,Ms. Shannon Morgan,no,1995.0,Premium,Strategy,5304,0,0,0,4,4,0,4,4,4,2,5,5,5,4
13643,0,Ms. Sandra Cruz,yes,1991.0,Premium,Strategy,5385,4,5,5,5,4,4,4,4,3,2,4,4,4,4
13644,0,Ms. Laura Young,yes,1985.0,Premium,Party,3429,4,2,4,2,4,3,4,4,1,3,3,2,3,4
13645,0,Mr. Jack Lopez,yes,1985.0,Non-Premium,Party,4507,2,4,2,4,6,2,3,5,2,2,4,1,3,5
13646,1,Ms. Kimberly Shelton,yes,1961.0,Premium,Strategy,5083,4,4,4,4,5,5,4,3,3,3,3,4,3,3
13647,1,Ms. Karla Weiss,yes,1971.0,Premium,Strategy,4597,3,3,3,3,3,2,2,5,5,5,5,5,5,2
13648,1,Mr. John Soto,yes,1988.0,Premium,Strategy,3604,3,5,3,3,3,3,3,2,2,5,1,3,4,3
13649,0,Mr. Benjamin Figueroa,yes,1998.0,Premium,Strategy,4810,3,3,3,3,3,3,3,3,1,2,3,2,3,3
13650,0,Ms. Yolanda Lozano,no,1982.0,Premium,Strategy,4039,2,2,2,2,2,4,4,5,5,2,1,4,1,4
13651,0,Mr. Robert Chapman,yes,1977.0,Premium,Strategy,4351,3,2,2,2,1,3,4,3,3,2,3,3,3,1
13652,1,Ms. Samantha Doyle,yes,1968.0,Premium,Strategy,3522,2,2,2,2,3,5,5,5,5,5,5,4,5,5
13653,1,Ms. Amy Marshall,yes,1964.0,Non-Premium,Party,6774,4,1,4,1,2,2,2,2,2,4,2,4,2,2
13654,1,Mr. Jacob Matthews,yes,2014.0,Premium,Strategy,4765,5,5,5,5,2,2,2,2,3,3,4,4,4,2
13655,0,Ms. Ashley Miller,yes,1981.0,Premium,Party,4683,2,1,1,1,2,2,2,2,3,4,2,2,2,2
13656,0,Mr. Austin Wilson,yes,1987.0,Premium,Strategy,6654,1,5,5,5,3,2,2,1,1,1,1,4,1,4
13657,1,Mr. Anthony Rosales,yes,1986.0,Premium,Strategy,3389,2,2,2,2,5,4,4,4,4,4,4,3,4,5
13658,1,Mr. Matthew Green,yes,1995.0,Premium,Strategy,2571,1,1,1,1,3,3,3,3,4,3,4,3,4,3
13659,1,Mr. Ralph Garcia,no,1995.0,Premium,Strategy,5204,5,5,5,2,1,5,1,1,5,5,5,3,5,1
13660,0,Mr. Terry Lee,yes,1963.0,Non-Premium,Party,4594,1,4,1,3,1,1,1,1,4,5,4,4,5,1
13661,0,Ms. Alexis Bennett,yes,1974.0,Premium,Strategy,5770,2,3,3,3,2,3,3,2,2,2,2,4,2,2
13662,0,Mr. Brian Jackson,yes,2007.0,Non-Premium,Party,4643,3,5,3,2,1,3,1,1,4,1,3,2,4,1
13663,1,Ms. Stephanie Doyle,yes,1981.0,Non-Premium,Party,4664,4,4,4,4,4,4,5,4,4,3,4,3,4,5
13664,1,Mr. James Sweeney,yes,1978.0,Premium,Strategy,5357,3,3,3,3,4,4,4,4,4,4,4,4,4,3
13665,0,Mr. Mark Thompson,no,2001.0,Premium,Party,4652,3,3,3,4,4,3,2,4,5,3,4,4,5,4
13666,0,Mr. Brian Martin,yes,1969.0,Non-Premium,Party,4829,1,2,1,4,2,1,2,2,1,4,4,2,3,2
13667,0,Ms. Jill Jones,no,1993.0,Premium,Strategy,4395,2,2,2,3,4,2,5,4,4,2,5,4,4,4
13668,1,Mr. David Pacheco,no,1994.0,Premium,Strategy,5145,4,5,5,2,3,5,3,3,4,4,5,3,4,3
13669,1,Mr. Jesus White,no,1997.0,Premium,Strategy,5590,5,0,5,5,5,5,5,5,5,5,5,4,4,5
13670,1,Ms. Emily Pratt,yes,1973.0,Non-Premium,Strategy,6047,0,4,0,4,5,3,3,1,1,0,1,4,1,4
13671,0,Mr. Eric Woodard,yes,1979.0,Non-Premium,Strategy,6218,4,4,3,2,4,5,5,2,2,3,3,5,2,5
13672,1,Mr. Jason Forbes,yes,1970.0,Premium,Strategy,5696,3,3,3,3,3,5,5,5,5,5,5,5,5,5
13673,1,Ms. Heather Lane,yes,1982.0,Premium,Strategy,4759,1,1,1,1,3,4,4,4,4,4,4,3,4,3
13674,1,Ms. Mary Sims,yes,1969.0,Premium,Strategy,6042,3,3,3,3,2,5,4,5,5,5,5,5,5,3
13675,1,Ms. Lisa Thompson,yes,1969.0,Premium,Strategy,4730,1,1,1,1,2,4,5,4,4,4,4,4,4,4
13676,1,Mr. Samuel Brown,yes,1993.0,Premium,Strategy,4237,3,3,3,3,4,4,4,4,5,4,4,5,5,4
13677,1,Ms. Elizabeth Humphrey,no,,Premium,Party,5272,5,0,5,2,2,5,2,2,5,5,4,5,4,2
13678,1,Ms. Ruth Hatfield,yes,1977.0,Non-Premium,Party,6673,3,3,3,3,3,4,4,4,4,4,4,4,4,3
13679,1,Mr. Cody Goodwin,yes,1982.0,Premium,Party,5836,5,5,5,5,5,5,5,5,3,4,2,3,3,5
13680,1,Mr. James Dean,yes,1967.0,Premium,Strategy,4203,3,3,3,3,4,4,4,5,2,3,4,4,4,4
13681,0,Mr. Justin Duncan,no,1971.0,Premium,Strategy,4693,2,2,2,4,5,2,5,5,4,5,5,3,5,5
13682,1,Ms. Jenna Vega,yes,1980.0,Premium,Strategy,5397,5,5,5,5,5,4,4,4,4,4,4,4,4,4
13683,1,Mr. James Brady,yes,1986.0,Premium,Strategy,6557,2,2,2,2,3,5,5,2,2,2,2,4,2,5
13684,0,Mr. Spencer Hall,yes,1959.0,Non-Premium,Party,4696,1,5,1,3,3,1,1,3,5,3,5,4,5,3
13685,0,Ms. Andrea Perez,no,2002.0,Premium,Strategy,3545,1,1,1,3,3,1,3,3,4,3,4,1,4,3
13686,1,Ms. Rebecca Bennett,yes,1978.0,Premium,Strategy,3213,5,5,5,5,5,5,4,4,4,4,4,5,4,3
13687,0,Ms. Sara Fernandez,yes,1979.0,Premium,Party,6447,2,2,2,2,1,2,3,2,2,2,2,4,2,2
13688,1,Ms. Lisa Avila,no,1993.0,Premium,Strategy,3825,4,4,4,4,2,4,2,2,4,3,4,5,4,2
13689,1,Mr. Victor Mckee,yes,1973.0,Premium,Strategy,6028,2,2,3,2,3,4,4,4,4,4,4,3,4,3
13690,1,Ms. Jodi Lewis,no,1984.0,Premium,Strategy,5184,5,5,5,5,3,5,3,3,4,3,4,5,5,3
13691,0,Ms. Samantha Phillips,no,1979.0,Premium,Thematic,3762,2,2,2,4,3,2,3,3,1,5,4,3,3,3
13692,1,Mr. Thomas Cook,yes,1979.0,Premium,Strategy,3320,2,2,2,2,4,5,5,5,5,5,5,4,5,4
13693,0,Ms. Stephanie Sutton,yes,1985.0,Premium,Strategy,5207,1,5,5,5,2,3,3,1,1,1,1,4,1,2
13694,0,Mr. Steven Stevenson,yes,1990.0,Premium,Strategy,5749,2,4,4,4,1,1,2,1,2,3,2,1,3,1
13695,0,Mr. Marcus Fowler,yes,1972.0,Non-Premium,Party,5504,3,5,3,1,1,3,2,1,4,3,4,4,5,1
13696,0,Ms. Ashley Martin,no,1956.0,Premium,Party,5564,1,4,1,3,5,1,5,5,3,5,3,2,4,5
13697,0,Ms. Rachel Castillo,yes,1960.0,Premium,Strategy,5266,2,2,5,2,1,4,4,2,2,2,2,2,2,1
13698,1,Mr. Scott Mendez,no,1997.0,Premium,Party,4660,5,5,5,3,5,5,5,5,5,5,2,4,3,5
13699,0,Mr. Matthew Davis,yes,1984.0,Non-Premium,Party,4934,3,3,3,3,5,3,5,5,2,3,3,3,3,5
13700,0,Mr. Zachary Joseph,yes,1982.0,Non-Premium,Party,4797,1,5,2,4,2,2,2,2,4,3,4,1,4,2
13701,1,Ms. Leslie Barton,yes,2005.0,Non-Premium,Party,5522,2,2,2,2,3,4,4,4,4,4,4,3,4,5
13702,0,Ms. Anne Elliott,yes,1957.0,Non-Premium,Party,5993,4,4,4,2,3,4,4,4,4,4,4,4,4,3
13703,0,Mr. Michael Wolfe,yes,1966.0,Premium,Strategy,5301,3,5,4,5,1,4,3,4,4,4,3,4,4,1
13704,1,Ms. Caroline Becker,no,1997.0,Premium,Party,5371,5,3,5,3,3,5,3,3,2,5,4,3,3,3
13705,0,Mr. Keith Barnett,yes,1993.0,Premium,Strategy,3172,2,2,2,2,2,2,2,2,3,1,4,4,4,2
13706,0,Mr. Tommy Wallace,no,2000.0,Premium,Party,5310,4,5,4,4,5,4,5,5,5,3,5,4,5,5
13707,1,Ms. Karen Stewart,yes,1982.0,Premium,Thematic,6099,3,4,4,4,3,3,3,3,3,5,5,1,3,3
13708,1,Ms. Lisa Irwin,yes,1994.0,Non-Premium,Party,5135,5,5,5,5,4,4,4,4,4,5,4,5,5,4
13709,1,Ms. Bethany Adams,no,1999.0,Premium,Party,5029,4,4,4,2,1,4,1,1,3,4,5,3,4,1
13710,0,Ms. Brittany Rhodes,yes,1990.0,Premium,Strategy,3037,2,3,3,3,2,2,2,2,3,2,4,4,4,2
13711,0,Ms. Adrienne Bradley,yes,1965.0,Premium,Party,5934,2,2,4,2,3,4,4,2,2,2,2,4,2,1
13712,1,Ms. Margaret Wilson,yes,1966.0,Premium,Strategy,6023,3,3,3,3,4,4,5,4,4,4,4,3,4,3
13713,1,Ms. Emily Dyer,yes,1958.0,Non-Premium,Strategy,4285,2,1,2,2,3,4,5,3,3,3,3,4,3,4
13714,1,Mr. David Collins,yes,1977.0,Premium,Strategy,4504,4,4,4,4,2,3,4,4,4,4,4,5,4,5
13715,1,Mr. Carl Bender,yes,1976.0,Premium,Strategy,5760,2,2,2,2,2,5,5,5,5,5,5,4,5,4
13716,1,Mr. Christopher Edwards,yes,1970.0,Premium,Strategy,3770,2,2,2,2,2,3,5,4,4,4,5,4,4,5
13717,0,Ms. Jessica Hodges,yes,1971.0,Non-Premium,Strategy,4252,2,5,2,1,2,2,2,5,2,5,5,2,5,2
13718,1,Mr. William Ryan,yes,1988.0,Premium,Party,5740,4,5,5,5,4,5,4,4,3,3,1,4,3,4
13719,0,Ms. Danielle Harris,yes,2005.0,Non-Premium,Strategy,4655,4,5,4,2,1,4,1,1,4,2,5,3,5,1
13720,0,Ms. Crystal Hall,no,1974.0,Premium,Party,5545,3,3,3,4,2,3,2,2,5,2,5,3,1,2
13721,1,Mr. Joshua Guzman,yes,1975.0,Premium,Party,5019,3,3,3,3,3,3,3,3,2,4,3,5,3,3
13722,0,Ms. Julia Smith,no,2004.0,Premium,Party,3362,3,3,3,5,2,3,2,2,1,3,4,4,1,2
13723,0,Mr. Walter Sexton,no,1992.0,Premium,Party,5342,3,2,3,3,2,3,2,2,4,2,4,2,4,2
13724,0,Mr. Christopher Howard,yes,1996.0,Premium,Strategy,5417,1,3,3,3,1,1,1,1,4,3,3,2,4,1
13725,0,Mr. Harold Kim,yes,1968.0,Non-Premium,Party,4374,4,2,4,4,4,4,4,4,2,5,4,4,3,4
13726,1,Ms. Morgan Taylor,yes,1981.0,Premium,Strategy,5275,0,3,0,3,4,2,5,3,3,5,5,3,3,2
13727,0,Ms. Shannon Kaufman,yes,1978.0,Non-Premium,Party,5917,4,5,4,1,4,5,4,3,3,4,3,4,3,4
13728,1,Mr. Mark Murray,no,1998.0,Premium,Party,4817,5,0,5,1,1,5,1,1,4,5,4,3,4,1
13729,1,Mr. Walter Briggs,yes,1999.0,Premium,Party,4856,5,1,4,4,5,5,4,5,4,3,1,5,3,5
13730,1,Ms. Deborah Torres,yes,1973.0,Premium,Strategy,6476,4,4,4,4,3,4,5,4,4,4,4,4,4,4
13731,0,Mr. Samuel Reed,yes,1995.0,Non-Premium,Party,4817,3,1,3,3,3,3,3,3,1,2,2,2,4,3
13732,0,Mr. Eric Obrien,no,2010.0,Premium,Party,4984,3,2,2,4,4,2,2,4,1,3,3,4,3,4
13733,0,Mr. Samuel Sexton,yes,1954.0,Premium,Party,5670,1,5,5,5,1,1,1,1,4,3,3,1,2,1
13734,0,Mr. Edwin Griffin,y,,Non-Premium,Party,4463,2,5,2,4,4,2,4,4,5,3,5,3,4,4
13735,1,Mr. Douglas Hudson,yes,1978.0,Premium,Strategy,5149,1,1,1,1,3,5,4,1,1,2,1,5,1,5
13736,1,Ms. Mrs. Debra Rodriguez,yes,1984.0,Premium,Strategy,5441,1,1,1,1,1,3,5,2,2,2,2,1,2,3
13737,1,Ms. Lisa Smith,yes,1955.0,Premium,Strategy,4651,5,5,5,5,4,5,4,4,4,4,4,3,4,2
13738,1,Ms. Amanda Martinez,yes,1996.0,Non-Premium,Party,5660,3,3,3,3,4,4,5,3,3,3,3,3,3,3
13739,0,Mr. Andrew Blevins,no,1998.0,Premium,Party,5569,2,4,2,1,1,2,1,1,4,4,3,3,5,1
13740,0,Mr. Jonathan Simmons,yes,1954.0,Non-Premium,Party,3411,2,2,2,4,3,2,3,3,1,2,4,2,3,3
13741,1,Ms. Stephanie Reyes,yes,1954.0,Non-Premium,Party,6213,1,1,1,1,4,4,4,2,2,2,2,4,2,4
13742,0,Mr. David Gonzalez,yes,1980.0,Premium,Strategy,5355,3,5,4,5,3,2,1,3,3,3,3,4,3,4
13743,0,Ms. Kelly Reid,no,1994.0,Premium,Party,4364,1,1,1,4,5,1,5,5,1,4,3,2,4,5
13744,0,Mr. Ronald Wilcox,no,2003.0,Premium,Party,4973,2,2,2,1,3,2,3,3,5,3,4,4,5,3
13745,1,Ms. Lisa Ortega,yes,1996.0,Premium,Strategy,4979,5,5,5,5,2,2,2,2,4,2,4,5,5,2
13746,0,Mr. Joshua Frazier,yes,1965.0,Non-Premium,Party,5138,4,5,4,1,2,4,2,2,4,3,4,5,5,2
13747,1,Ms. Victoria Miranda,yes,1988.0,Premium,Strategy,5194,4,4,4,4,4,5,5,3,3,3,3,3,3,5
13748,0,Mr. Paul Hayes,no,1965.0,Premium,Party,5924,4,2,4,4,3,4,3,3,3,2,3,2,3,3
13749,0,Ms. Mrs. Angelica Walsh,yes,1978.0,Premium,Strategy,5024,2,2,2,2,5,3,4,2,2,2,2,1,2,3
13750,1,Mr. Jonathan Mack,yes,1987.0,Premium,Thematic,5283,4,4,4,4,4,4,4,4,2,3,3,5,2,4
13751,1,Ms. Jill Phillips,yes,1961.0,Non-Premium,Strategy,6657,1,1,1,1,5,5,4,4,4,4,4,5,4,3
13752,0,Ms. Kristin May,yes,1986.0,Non-Premium,Party,5052,4,4,4,5,5,4,5,5,4,3,5,5,4,5
13753,1,Ms. Kari Ayala,yes,1966.0,Premium,Strategy,4668,0,5,1,1,3,5,4,5,5,5,4,4,5,4
13754,1,Mr. David Todd,yes,1971.0,Premium,Strategy,5387,2,2,2,2,4,4,4,5,5,5,5,3,5,3
13755,1,Ms. Megan Harding,yes,1973.0,Non-Premium,Thematic,6395,4,4,4,2,5,4,5,4,4,4,4,3,4,4
13756,0,Mr. Timothy Elliott,yes,1978.0,Premium,Strategy,1819,2,2,2,2,3,2,2,2,4,3,4,2,2,2
13757,0,Mr. Mr. Evan Oconnor DDS,no,1995.0,Premium,Strategy,4456,4,5,5,4,3,5,3,3,4,3,5,3,5,3
13758,1,Ms. Victoria Nguyen,yes,1977.0,Premium,Strategy,3120,3,3,3,3,3,4,3,5,5,5,5,5,5,2
13759,1,Ms. Virginia Dorsey,yes,1977.0,Premium,Strategy,4776,4,4,4,4,5,4,4,4,4,4,4,5,4,3
13760,0,Ms. Kimberly Arnold MD,no,1972.0,Premium,Strategy,4913,2,2,2,2,5,2,5,5,5,3,4,4,4,5
13761,1,Ms. Elizabeth Harris,yes,,Premium,Strategy,3668,2,3,2,2,2,3,5,4,4,4,3,1,4,4
13762,1,Ms. Megan Harrison,yes,1963.0,Non-Premium,Party,6111,4,4,4,4,2,4,5,4,4,4,1,4,4,3
13763,0,Mr. Robert Friedman,yes,1982.0,Non-Premium,Party,5176,3,4,0,2,3,0,3,3,4,5,4,5,5,3
13764,1,Mr. Dwayne Kramer,yes,1978.0,Premium,Strategy,6687,4,4,4,4,4,4,4,5,5,5,5,4,5,3
13765,1,Ms. Emily Ford,yes,1962.0,Premium,Party,6738,5,1,3,1,2,4,1,5,5,5,5,5,5,4
13766,1,Ms. Alexandra Castaneda,yes,1966.0,Premium,Strategy,3639,4,4,4,4,5,5,5,5,5,5,5,4,5,3
13767,1,Ms. Rhonda Carpenter,yes,1989.0,Premium,Strategy,3629,5,5,3,5,4,4,4,4,3,5,1,4,3,4
13768,1,Mr. Benjamin Page,yes,1973.0,Premium,Thematic,4544,5,5,5,5,5,5,5,5,2,3,5,2,4,5
13769,1,Mr. Marcus Tucker,yes,1961.0,Premium,Thematic,5134,4,1,1,1,4,4,4,5,3,4,4,4,1,4
13770,1,Ms. Angela Daniel,yes,1958.0,Non-Premium,Party,6302,2,2,2,2,5,5,5,5,3,5,5,5,4,5
13771,0,Mr. Benjamin Shaw,yes,1983.0,Premium,Strategy,4380,4,3,3,3,1,3,2,4,4,4,4,3,4,2
13772,0,Mr. Jared Hunter,yes,1964.0,Non-Premium,Party,2950,1,5,1,5,5,1,5,5,3,3,4,3,5,5
13773,0,Ms. Colleen Jones,yes,1984.0,Premium,Party,5212,4,2,2,2,4,4,4,4,1,2,3,2,3,4
13774,0,Mr. Mark Miller,yes,2000.0,Non-Premium,Party,5897,2,4,2,1,3,2,3,3,3,2,1,3,4,3
13775,1,Ms. Brianna Sanchez,y,1995.0,Premium,Strategy,4451,4,4,4,4,4,4,4,4,4,4,5,4,4,4
13776,0,Mr. Michael Hunt DDS,yes,1980.0,Premium,Strategy,6456,1,5,5,5,4,3,4,1,1,1,1,2,1,4
13777,1,Ms. Cheryl Edwards,y,2006.0,Non-Premium,Strategy,5091,5,4,5,4,1,5,5,5,5,5,5,4,5,3
13778,1,Ms. Andrea Adams DDS,yes,1969.0,Premium,Strategy,4131,4,4,4,4,4,5,4,5,5,5,5,3,5,4
13779,0,Mr. Stephen Peters,yes,1978.0,Non-Premium,Strategy,5723,1,5,1,1,1,1,4,3,3,1,5,4,3,5
13780,0,Ms. Carla Johnson,yes,1971.0,Premium,Thematic,6087,2,3,3,3,3,3,3,2,2,2,2,3,2,1
13781,1,Mr. Ronald Cuevas,yes,1967.0,Premium,Strategy,4102,4,4,4,4,5,4,4,5,5,5,5,4,5,4
13782,0,Mr. Stephen Bentley,yes,1990.0,Non-Premium,Party,4415,3,4,3,5,3,3,3,5,3,4,4,3,3,3
13783,1,Mr. Eric Watson,yes,1970.0,Premium,Strategy,3133,3,3,3,3,2,3,3,4,4,4,4,2,4,5
13784,1,Mr. Michael Perez,no,1981.0,Premium,Strategy,5104,5,5,5,5,5,5,5,5,3,2,4,4,4,5
13785,1,Ms. Catherine Frazier,yes,1972.0,Premium,Strategy,6144,3,3,3,3,2,4,5,3,3,3,3,3,3,5
13786,0,Ms. Cathy Luna,yes,1969.0,Premium,Party,6745,3,5,5,5,1,4,3,4,4,3,4,2,4,4
13787,0,Mr. Jeremy Horton,yes,1980.0,Non-Premium,Party,5941,4,4,4,3,5,4,5,5,3,5,4,5,5,5
13788,1,Ms. Regina Hopkins,yes,1967.0,Premium,Strategy,5363,4,5,4,4,5,4,5,4,4,4,4,3,4,4
13789,1,Ms. Mary Miller,yes,1982.0,Premium,Strategy,3705,3,3,3,3,4,5,4,4,4,4,4,4,4,4
13790,1,Ms. Stacy Burton,yes,2012.0,Non-Premium,Thematic,4518,2,2,2,2,5,5,5,1,1,3,3,5,2,5
13791,0,Ms. Kimberly Montgomery,yes,1965.0,Premium,Party,5959,3,2,2,2,4,2,2,3,3,3,3,1,3,4
